	Unnamed: 0	Datetime	Tweet ID	Text	Username	Location
259	259	2022-12-06 04:05:11+00:00	1599978234644672512	"@tf_bandung Di saat pemerintah di belahan dunia lain membatasi kendaraan agar tidak macet, pemerintah di kota ini justru membangun flyover untuk mengatasi kemacetan

padahal mah sarua keneh macetna"	AsakaKuramoto	
260	260	2022-12-06 02:13:26+00:00	1599950109227511808	Bandung dan sekitarnya ini udah gak ketolong asli. Transport massal jg gak ada yg efektif. Tiap macet solusinya flyover. Ckckck	lordkuyang	
261	261	2022-12-01 12:32:54+00:00	1598294065824813056	@PRFMnews Bandung macet krn ga ada transportasi publik yg aman dan nyaman jdnya pada pake kendaraan pribadi. Tranportasi umum yg ada drdulu paling angkot, tp justru mereka jd salah satu penyebab macet jg. Jd pembangunan flyover bukan solusi!	ArdiPramudito	
262	262	2022-11-27 07:04:26+00:00	1596761850959761408	@txtdaribandung Bandung asa banyak bikin flyover deh, tapi  kekeuh we macet:(	olenmask	
263	263	2022-11-21 12:25:58+00:00	1594668439422935040	"demo soal kota bandung ini? liat macet dimana2, 20 taun saya hidup gak ada perubahan. coba liat sekarang macet, pemerintah apa gak ngitung kerugian bensin kebuang ini. harusnya coba pemerintah itu punya kuasa buat beli lahan, ""ganti untung"" terus perlebar jalan/buat flyover."""	salmadila_k	
264	264	2022-11-15 14:58:40+00:00	1592532540220665857	Bener. Gausa ke Bandung asli. Meh aku ga stress melampaui Flyover Mochtar Kusumaatmadja nu macet nepi ka Baltos. Meni hayang ceurik.	GiaGiaaGiaa	
265	265	2022-11-15 02:32:02+00:00	1592344646575083520	@PRFMnews Harusnya pemkot sama pemprov sadar sih solusi kemacetan di Bandung itu bukan tinggal bikin flyover di tiap perempatan yg sering macet 😅	eeldie	
266	266	2022-11-12 11:57:28+00:00	1591399779002912770	"@historyofpersib tos digital bandung nambih macet bah kunaon nya?
kedah ngadamel flyover digital kitu?"	PenontonUmum_	
267	267	2022-11-11 14:51:48+00:00	1591081261665484800	@kaeunified Yang gak enak dari bandung itu banyak one waynya. Dan macet di Bandung kek ga enak banget sih mnrt gue wkwk, macet Jakarta juga sama aja gak enak. Mana ada macet yang enak, cuman JKT masih manageable imo. Bandung kek flyover pasopati trus kopo dll haduh	ohayamaa	
268	268	2022-11-10 11:01:37+00:00	1590660948708438018	@txtdaribandung Bandung emang unik......nambah flyover nambah macet.....contohna FO a yani.....beeuhhhh..supratman nu tadina lancar macet.....apalagi belokan sukabumi....botol!!!....mantap planningnya....salut	WarungDj	
269	269	2022-11-06 05:26:56+00:00	1589127170626301954	"@gigarv Soal macet emang jadi PR pisan sih Bandung mah.

Solusina pasti selalu flyover 🙃"	pemancar_	
270	270	2022-11-04 14:02:27+00:00	1588532126265544705	"Bandung Jumat tepat jam sibuk sore ditambah hujan.
Kombinasi pas untuk macet gila-gilaan. Flyover cuma paracetamol. Sirup lagih... 
Tidak mengobati kankernya kekurangan praktek penyediaan angkutan umum layak. Kalau teori sejak 2013 sudah banyak. Pakai mock-up lagih..."	abihaha	
271	271	2022-10-30 04:21:32+00:00	1586573998321983490	@arievrahman Macet banget ini di depannya. Ada yg bilang krn pembangunan perumahannya, tp kayaknya bakalan ttp macet kedepannya krn ini salah satu jalan penghubung kota &amp; kab bandung. Jd, 2 KM dr pintu tol pun ga akan ngaruh banyak kecuali dibuat flyover seperti di Kota Baru Parahyangan	AcatnameCAT	
272	272	2022-10-27 03:05:10+00:00	1585467615124008965	@bdngfess bawah flyover Kopo malem-malem. Tanpa macet. Tanpa panas. Tanpa Banjir. Teu eleh estetik jeng Bandung Timur https://t.co/U7KEKyK7CQ	xadistyg	
273	273	2022-10-20 11:00:15+00:00	1583050457986977792	Ini Bandung ga mau bebenah apa? Tiap habis hujan pasti macet dan banjir. Jangan banyakin flyover lah plis. Buat LRT memungkinkan g sih? Biar ga makin byk kendaraan pribadi. warganya jg biar rajin jalan kaki. Saya pribadi mau naik moda transportasi itu kalau ada rutenya. Serius😟	dudepanai	
274	274	2022-10-16 06:18:26+00:00	1581529985625751556	"@ventableu @adriansyahyasin Bandung Kota Seribu flyover, setiap jalan macet solusinya ""FlyOver"", padahal mah dengan Transportasi Umumnya yang dibenahi itu menjaga keasrian Kotanya"	wibowobp	
275	275	2022-10-15 15:04:46+00:00	1581300052701503488	Kecelakaan jalur bandung menuju cimahi sebelum flyover cimindi,macet sudah sampe sudirman @PRFMnews https://t.co/DywnmSrUjb	Cc_Mm_A	
276	276	2022-10-13 14:13:42+00:00	1580562425019265024	@txtdaribandung Pindah we, timbang bandung macet solusina flyover goblog. Rudet 😂😂😂	gltxh77	
277	277	2022-10-10 02:51:58+00:00	1579303698001727489	"Masalah umum Kota Bandung:

- transportasi umum 
- penerangan jalan
- pedestrian walk
- macet
- banjir
- begal 

Solusi:
✨FLYOVER DAN TAMAN✨"	menyeduhkan	
278	278	2022-10-05 23:57:32+00:00	1577810250073542657	@mapaybandungcom Dibangun flyover hanya memindahkan titik macet ke tempat lain saja, seharusnya yg Di kedepan Kan yaitu transfortasi masal, dibangun LRT, MRT untuk Bandung Raya atau Moda lainnya	DediSur34022821	
279	279	2022-10-04 15:08:22+00:00	1577314690912653313	@pandaapotan Emang di bandung ayeuna solusi macet nyieun flyover wkwkwkw	irgilian17	
280	280	2022-10-04 14:27:59+00:00	1577304530941005824	Dan bandung bagiku adalah macet dan banjir dan flyover	fuadsyakir	
281	281	2022-10-03 13:11:56+00:00	1576923004973371392	@PRFMnews Ka warga Bandung sing salabar, nanti d buatin flyover Gedebage, flyover Cibiru, flyover Ujungberung, pokona menuju Bandung seribu flyover, wios banjir sareng macet ge nu penting seeur flyover, antosan peresmian na we	its_a_pe	
282	282	2022-10-03 12:48:33+00:00	1576917120465543168	"Sementara itu, foto walkotnya “nyampah” di setiap sudut kota dengan tulisan “selamat ulang tahun Kota Bandung”🤮🤮

Ngarayakeun naon sia? Jalan pararoék, macet di mana2, masalah transport publik teu beres2, flyover weh hayoh, halte teu kaurus, dll dll"	fchkautsar	
283	283	2022-10-03 06:12:32+00:00	1576817458081828865	@rnarveIous @txtdaribandung banyak flyover makin banyak yang punya mobil pribadi. masuk tol tetep macet. Kota semaju Bandung belum ada subway atau sejenisnya sampe sekarang.	radi_TY0	
284	284	2022-10-02 10:46:12+00:00	1576523942541787141	@PRFMnews Hanya flyover aja solusi macet di Bandung	gan_deden	
285	285	2022-09-29 05:20:39+00:00	1575354848195018753	@srirrhy gapapa, sekalian ngebuktiin aja pembangunan flyover di Bandung yang banyak itu, yang katanya dibangun untuk mengatasi macet th beneran efektif ga	__on_your_triu	
286	286	2022-09-26 13:58:00+00:00	1574397881620254721	"Buat temen-temen yang di Bandung yuk kasih masukan/kritik soal keamanan kota Bandung. 

Gamau kan liat berita kejahatan terus di kota banjir, macet, flyover teu di buka, begal dimana-mana, lampu jalan paroek ini?

Gass reply di tweet dibawah ini!"	papaojol	
287	287	2022-09-25 10:33:28+00:00	1573984021125611520	Selamat ulang tahun yang ke 212, Bandung. Dan Bandung bagiku hanya seputar macet, transportasi publik yang semrawut, gangster yang hampir tiap malam chaos, banjir, dan flyover dimana-mana. Sisanya cuma romantisasi masa lalu yang gabakal pernah ada titik temunya. https://t.co/hXw9iAeFfL	dimitigaa	
288	288	2022-09-25 04:28:25+00:00	1573892151842598912	Selamat hari jadi Kota Bandung. Kota yang s'lalu diromantisasi pelancong, namun sebagian wilayah masih banyak tenggelam oleh lautan banjir, kota sejuta flyover tapi macet dimana-mana, transportasi yang buruk, lampu jalan paroek siga di saritem. wilujeung, sing gaduh walikota~ https://t.co/xrbhxJJpEV	praddd10	
289	289	2022-09-24 16:06:55+00:00	1573705548146520064	nyieun flyover meunang macet hungkul lamun ceuk urg mah skalian nyieun bandung lt 2. sampurasun thanks mamang	S4YURGANJA	
290	290	2022-09-22 14:42:30+00:00	1572959527120805888	@txtdaribandung Hantem we flyover. Transportasi umum benerkeun. Bandung moal jauh ti macet ari nu diheulakeun teh kendaraan pribadi. Rek nyieun flyover sapuluh tingkat diseluruh jalan Bandung, ari wargana kapaksa make kendaraan pribadi mah ulah ngimpi jalan Bandung bakal lancar, lah.	starlightsea_	
291	291	2022-09-22 10:01:24+00:00	1572888786270552069	Bandung Kota Flyover (tapi gak guna da macet keneh)	rijqaa	
292	292	2022-09-22 09:13:48+00:00	1572876808324022274	"@sayahariodanang kircon bubat itu astaga emang langganan macet parah, aduh ga kebayang deh dalam berapa tahun itu bakal nunggu dan bermacet ria lebih parah lagii sambil ngebangun flyover, 

aku penasaran banget lho kak jadinya sama urgensinya apa, bandung ni beneran bakal jadi kota car-center :("	almondnhazelnut	
293	293	2022-09-22 06:22:44+00:00	1572833759220486144	Kalo alesannya flyover di Bandung buat mengurangi macet akibat volume kendaraan yang bertambah mah malah bukan solusi yang efektif sih. Bbrp daerah yang ada flyovernya aja ternyata masih tetep macet.	dudangduding	
294	294	2022-09-22 05:21:29+00:00	1572818345556324353	"@txtdaribandung Kampus-kampus hebat seueur di Bandung teh, Pakar Transportasi sareng Tata Kota oge pasti teu kirang. Naha tara disuhunkeun masukana ? Atanapi asal aya Proyek ? 😌
FLYOVER ngabanguna bikin Macet, dina beresna oge kirang berpengaruh 🙏"	elkarim_ub	
295	295	2022-09-20 11:28:08+00:00	1572185839316369410	"@anton_sukisno @KemenPU Sangat....
Yang paling dibutuhkan juga adalah flyover Kereta Api dari Stasiun Kiara Condong sampai Stasiun Cimindi 
.
Inshaallah macet di Bandung berkurang signifikan.
@jokowi
@keretaapikita 
@kemenhub151"	arifin34533	
296	296	2022-09-16 10:00:26+00:00	1570714215664726021	Belum Diresmikan, Flyover Kopo Bandung Kerap Dibuka untuk Urai Macet https://t.co/ElDv0zFNlc	detik_jabar	
297	297	2022-09-16 08:05:09+00:00	1570685206587412481	"Dan level buruknya transportasi dan mobilitas di Bandung udah gak bisa diSEMOGAin lagi. Udah level kudu organisir, demo, dll dll … 

Ee tapi kalau udah seneng2 aja terjebak macet krn flyover baru ya dah gimana lagi … 😅"	elisa_jkt	
298	298	2022-09-16 00:10:31+00:00	1570565759214157826	ini kayanya yg bikin perencanaan jalan dan flyover di bandung perlu fokus studi UX deh. ambil contoh flyover bypass buat menghindari macet yg ternyata bisa berkurang hanya dengan pemanfaatan turn over.	adkrmj	
299	299	2022-09-12 00:47:11+00:00	1569125434092302340	Iraha Bandung bisa kieu? Kalahkah weh flyover murudul tapi jalan macet wae jeung mun hujan jadi karang setra.	Didntlike_	
300	300	2022-09-11 06:54:54+00:00	1568855586154102785	"@infobdg @blue_banditos itu alasan pemerintahan kota Bandung sangat suka membangun flyover, sebetulnya diperuntukan untuk pengendara motor berteduh dr panas dan hujan, bukan mengatasi macet.
da gening angger weh macet mah keneh keneh kehed, jeng rada jauh saeutik hungkul mun rek muter balik. 
nuhun"	fahmidoenz	
301	301	2022-09-08 03:15:39+00:00	1567713248216231936	bayangin dari gatsu ke kuningan deket bgt harusnya kepleset sampe, eh kemaren macet jadi hampir 3 jam...... kalo orang normal udah sampe bandung kali 😭 i had to literally get out of the driver's car in the middle of flyover and chose to ngojol instead IT WAS WILDDDD	cellyszn	
302	302	2022-08-19 11:23:52+00:00	1560588352742891521	"Bandung daerah pasteur flyover macet banget dari ujung ke ujung anjjiirr aslidah..😫

Dari tempat kerja kerumah hampir 2 jam, biasanya 20 menit doang"	kopiluna_	
303	303	2022-08-19 09:19:38+00:00	1560557089520783361	Liat netijen bandung pada kejebak macet di flyover 2 jam mending aku melipir dulu deh ini mah 😂	intanprilianti	
304	304	2022-08-14 06:29:40+00:00	1558702375543926784	Butuh flyover riung bandung - kopo. Agar tidak dan ga terjebak macet perempatan jahanam	beyourjune	
305	305	2022-08-05 04:20:10+00:00	1555408297489969153	@infobdg Bandung bisanya cmn flyovar flyover pdhl mah semuaa org tau supaya tidak macet kudu ada transportasi publik mah yg baik dan benar.	joelianbandung	
306	306	2022-08-03 05:47:53+00:00	1554705596125171714	Daripada buat flyover, itu benerin dulu transportasinya, masa jalur busway gk ada jalur khusus kek di Jakarta. Mana macet banget lagi pas  main ke Bandung.	erenyuh	
307	307	2022-08-02 05:44:20+00:00	1554342315082125312	"ide bandung mentok di flyover sugan

macet?
bikin transportasi publik yang bagus sehingga mengurangi volume kendaraan pribadi❌
bikin flyover ✅"	ariesM_	
308	308	2022-07-27 03:42:08+00:00	1552137234727718912	"Solusi macet Bandung?
Bangun Flyover.
Flyover dimana-mana.
Padahal kereta lokal bisa dijadiin KRL. 

Tapi, pagi-pagi cakep juga sih. Dari atas flyover bisa lihat gunung-gunung sekeliling Bandung."	masjacobmu	
309	309	2022-07-27 02:28:51+00:00	1552118791274131457	"ternyata emang bukan perasaan gw aja belakangan kepadatan kendaraan ini tinggi banget. terus abis ngobrol sama emak tentang macet ini katanya micro-bus yang trayek gunung batu aja uda gk aktif lagi sekarang. emang 🤡🤡🤡

flyover dari cimahi lsg ke tengah bandung plzzz. :)))"	Auliman_Arga	
310	310	2022-07-21 06:03:49+00:00	1549998564293898240	@erickericericc @Outstandjing Solusi macet ti Bandung: bikin flyover 🙏🏾	akhi_rudin	
311	311	2022-07-17 14:57:31+00:00	1548683321030643712	ngow gacoan cabang baru bandung tuh di bawah flyover gatsu... orgil anjir baru aja gak macet disitu teh wkwk 😭	diarysivirgo	
312	312	2022-06-09 07:44:57+00:00	1534803722965897216	"Bandung macet  ➡️ nyieun flyover
Bandung macet ➡️ nyieun flyover
Punten, di cor weh dua lantai keun.
Pameng."	yuhuaha	
313	313	2022-06-09 04:29:16+00:00	1534754477730713602	Flyover di bandung yg udh dibangun padahal pada bikin makin macet soalnya jalan dibawahnya pada makin sempit bangke amat dah ini mah kzl	hasbiefauzi	
314	314	2022-06-08 12:58:12+00:00	1534520166104502273	kieu nya lur. ai nyieun flyover dimamana mah asa kagok, sakalian weh bandung lantai dua kitu. masalahna ai keur nyieunna pan sarua nyieun macet? basa nyieun flyover nu deukeut jl. jakarta ge kitu pan? tapi nya angger weh kadituna mah macet? asa eweuh mangpaatna kieu mah	headonspaces	
315	315	2022-06-08 11:00:45+00:00	1534490609506865153	@altbumi Tambah macet gera nanti pas pembangunannya teh. Asa masalah macet di bandung akhirnya dibikin flyover wae.	_shoxtinstaar	
316	316	2022-06-08 10:51:29+00:00	1534488278841573376	@worksfess Capek kalo kamu naik motor dan itu di bandung. Udah pernah ngalamin sebelum pandemi selama 2 tahun lebih berangkat nyubuh pulang malem soalnya macet.. Ngga tau sekarang katanya ada flyover yg soekarno-hatta itu apakah tetap semacet dulu apa ngga soalnya udah pindah dari bandung.	pergikepantai	
317	317	2022-06-08 10:27:23+00:00	1534482213513097217	"""Bandung tambah macet wae pak""
""Terus kumaha?""
""Beresan tranportasi publik""
""Ah rudet, geus weh nyieun flyover meh katempo gawe""

😝"	txtdarikintil	
318	318	2022-06-08 10:26:53+00:00	1534482086236545024	@Bandungfess Lieur bandung mah solusi macet kalakah nyieun flyover wkwkwkwk	rayzapratama	
319	319	2022-06-05 03:14:58+00:00	1533286225972707328	Flyover Kopo Diharap Bisa Jadi Solusi Pengurai Macet Di Bandung https://t.co/B46CgbCFEy	IdSinpo	
320	320	2022-06-02 02:09:33+00:00	1532182603759259648	"Jalanan mampang kenapa kaga dibikin kaya Flyover Pasupati yang di Bandung aja sii
Macet nya naudzubillah coy tiap hari"	Nalendraa_	
321	321	2022-06-02 00:33:51+00:00	1532158519755276288	07.30 RT @dadang_irwansya: Lalin flyover cimindi arah bandung macet. https://t.co/KTS3CJvJIZ	PRFMnews	
322	322	2022-05-30 06:46:01+00:00	1531165014807433216	Lintasan kereta di Bandung kenapa gak juga dibikin flyover ya? Buang macet sejak saya bayi sampai punya cucu masih aja spt ini, stagnan @PRFMnews @KAI121 @dishub_kotabdg	nenden_maya	
323	323	2022-05-22 12:57:18+00:00	1528359347616509954	biasa aja sumpa wkwkw, hri ini gua ke bandung trs macet merayap di bawah flyover, dan emg keadaan disana tu lg padet banget lampu merah ga beraturan. trs ada badut sialan itu pura pura kakinya kelindes minta duit meres dua kali	nolepki	
324	324	2022-04-18 09:00:05+00:00	1515978460912820225	Udah kerasa nih Bandung setiap hari dan setiap jam macet terus. Apakah Bapak/Ibu terhormat tetap ingin bangun flyover yg ga berguna itu?	SonjayaJW	
325	325	2022-04-18 02:32:47+00:00	1515880996498903040	@PRFMnews Bandung udah urgent transportasi umum yang nyaman murah dan tepat waktu untuk mengatasi macet, dah bosen flyover sama underpass.	herdyy74	
326	326	2022-04-01 11:38:36+00:00	1509857761919893514	18.25 RT @aitneserk arah tol pasteur macet dari flyover sejajar cihampelas. Bandung seminggu ini ulala banget deh 🏳️ https://t.co/y7pDBycJwa	PRFMnews	
327	327	2022-04-01 11:25:06+00:00	1509854361467645955	@PRFMnews arah tol pasteur macet dari flyover sejajar cihampelas. Bandung seminggu ini ulala banget deh 🏳️ https://t.co/zI5lYwdvUA	aitneserk	
328	328	2022-03-25 15:43:15+00:00	1507382615212720135	Bandung brengsek hari ini❤. Flyover tutup, jalan jakarta konvoi orang orang botol, gasibu macet gara gara flyover ditutup, indah banget bandung dengan segala kekonyolannya. Jabar juara / bandung juara ?	ilham720p	
329	329	2022-03-13 10:08:01+00:00	1502949596636774400	@otongkoil Yang aku tau tentang bandung adalah kopo macet na jahanam semenjak ada pembangunan flyover. Merusak alam lah sepertibiasa	el_sarjonizione	
330	330	2022-03-08 13:23:21+00:00	1501186811863113730	"Underpass di tolak pusat. Pusat ingin flyover di Cibiru, geura"" pa lobi"". Perihal Cibiru macet di sekitaran bunderan dan jalan yang sempit di pintu masuk kota Bandung, ini urgent pa. Komo mun hujan badag, tariris pa ka Cibiru mun macet."	Ucupgallagher	
331	331	2022-03-08 13:17:43+00:00	1501185395056279557	"Solusi macet di Bandung Raya :
Bikin flyover ❌
Bikin underpass ❌
Bikin patung ✅

Sebuah inovasi, patut diapresiasi 👍"	teguhsentosa	
332	332	2022-03-01 04:36:27+00:00	1498517497292550148	@raihanaulia_rar bukan bandung sih tp terulang lg tmpt macet malah mau dibikin flyover wkwk	SyauJaz	
333	333	2022-02-01 03:01:07+00:00	1488346649260744705	"Transportasi umum di Jakarta makin enak. Bandung ketinggalan jauh WKWKWKWK.

Andaikan Bandung kaya gitu udah pasti bakal jarang bawa motor, lebih milih transportasi umum.

Tapi mimpi hanyalah mimpi😆 Di Bandung mah solusi macet ngebangun Flyover, antiiiiiikk anyeeeeng~"	txtdarikintil	
334	334	2022-01-27 01:41:27+00:00	1486514660543119360	"08.36 : Flyover Jln Jakarta menuju arah Supratman macet sampai sekitaran SMPN 14 Bandung.

📷 : Netizen PRFM/Caecilia https://t.co/Br4OSjbXn2"	PRFMnews	
335	335	2022-01-24 09:41:05+00:00	1485548201155661826	"Ini mah ainggg pas jaman pembangunan flyover Tol Cikampek

Dari Bandung brangkat jam 02:00 biar gak kena macet"	Outstandjing	
336	336	2022-01-05 04:32:58+00:00	1478585289975025669	Bandung macet, solusi? Bangun Flyover. Transportasi publik ancur. Hasil? Tetep macet. Kuontooolll.	txtdarikintil	
337	337	2022-01-05 03:39:46+00:00	1478571900007706627	@bdngfess Haben weh flyover, angger weh bakal macet. Penasaran rancangan transportasi umum kota bandung rek di bawa kamana 🤔	astrodiaal	
338	338	2021-12-21 05:06:41+00:00	1473157955755208707	Kesal Macet Karena Pembangunan Flyover Kopo, Kapan Akan Selesai? Ini Jawaban Pemerintah Kota Bandung https://t.co/VEV1BF2nwq	PRbandungrayaID	
339	339	2021-12-12 12:24:11+00:00	1470006566564757505	"Bandung romantis sehabis hujan, iya memang. 

Tapi hanya sampai sini saja, turun ti flyover stopan binong nepi Carrefour ceurik siah ku macet!

Senja di Kiaracondong~ https://t.co/FlkJk5oqAr"	papaojol	
340	340	2021-12-11 14:52:57+00:00	1469681618092638211	orang lembang pada ke bandung macet banget flyover surapati.	auryncharmaine	
341	341	2021-11-18 03:18:11+00:00	1461171851011395586	@llhammmm memang biasanya ga ngaruh 🤣di Bandung flyover Jalan Jakarta malah bikin makin macet dibanding gaada flyover wkwk	ein_blauervogel	
342	342	2021-11-17 01:51:43+00:00	1460787706133299203	@PRFMnews flyover cimindi arah bandung macet karena ada mobil biru parkir sebelum pom bensin, sudah 2 hari terpantau setiap pagi parkir disitu, petugas kemana? Masih sarapan jam sakieu?	handyhendrawan	
343	343	2021-11-13 11:20:47+00:00	1459481363929649152	@bdngfess Aman, tapi di flyover macet nu ka arah bandung.	susugajahh	
344	344	2021-11-13 10:45:02+00:00	1459472364530331649	Hujan Deras, Air Tergenang di Flyover Pasupati Bandung dan Sebabkan Macet https://t.co/uXs2cX8uiQ	PRFMnews	
345	345	2021-10-30 06:51:57+00:00	1454340278601404419	@AriefSuwandii @doublleNa @pamungkas_jra @PriadiArman @mana_buktinya @karimnas_ @kopiganja @ridwankamil Nah iya elisa,bandung heurin ku tangtung, motor mobil dimamana kiwari proyek flyover dilobakeun mengatasi kemacetan ceunah, hasilna malah leuwih macet.	pradiptA46	
346	346	2021-10-25 03:48:18+00:00	1452482121776259082	"@Adrianussatrio Mau setuju tapi keknya udh g bisa pak.  faktornya:
1. Bandung tuh lahannya udh dikit banget
2. Ormas &amp; komunitasnya ampun dah 😤
3. Pemda bikin flyover. Emang mengurangi macet, tp jangka panjangnya? Fasilitas buat macet"	kitsdesy	
347	347	2021-10-14 10:36:40+00:00	1448598625123115010	@FuadKopkar @soeyoto1 Sering2 main ke bandung mas. Sejak ada flyover tol, macet udah terurai kok. Saya kalo ke bandung skrg ini cuma 2 smp 3 jam paling lama. Dan itu cukup. Mau super cepet jg kalo ongkosnya jauh lebih mahal gk worthed. Soal grand design, ini aja udah bonyok. Boro2 bangun yg lain.	RidNgemil	
348	348	2021-10-12 10:57:31+00:00	1447879096273276933	@danieldnl91 Makanya di bandung tak milih naik flyover pasupati karena pasca pasupati seputaran gedung sate sudah macet parah.	hmpetrus	
349	349	2021-10-09 22:49:09+00:00	1446971023002243072	@nasirdbjpr @suryadelalu Itu kan jamannya pembNgunan flyover tol..skrg sih jakarta bandung dah normal lagi...lagian ngapain naik kereta harus ke gedebage dl..ke gedebage nya aja dah macet...maless..kec kl memang mau memfasilitasi warga summarecon lain lagi masalahnha	rani_asriyani	
350	350	2021-10-04 13:28:55+00:00	1445018094418595844	"Kab. Bandung Barat, bikin flyover padalarang
Cimahi, bikin underpass
Kota Bandung, fly over kopo
Kab. Bandung teu nyieun nanaon ge macet wae"	revinisty	
351	351	2021-07-19 10:38:11+00:00	1417071262157836291	Dlu gue masih sma deh pas awal pembangunan. Trus gue kek berusaha berpikir keras knp ada flyover disinj pdhal jalanan kecil+macet. Pas gede baru ngerti ooh ternyata jalan tol. Ada yg bilang kereta cepat bandung jkt lah, lrt lah. Taunya tol wkwk	cakematchae	
352	352	2021-06-19 05:56:10+00:00	1406128654845833217	"Jalan Raya Soekarno Hatta Bandung macet, imbas proyek flyover Kopo?

https://t.co/FKYKUCRvQY https://t.co/OgvJD1hQjt"	PasangMata	
353	353	2021-06-05 05:45:41+00:00	1401052586413752324	penasaran seefektif apa flyover ngatasin macet di bandung, heran dimana2 nemu	AisyaNourmadina	
354	354	2021-05-24 03:20:29+00:00	1396667391539482624	‘Bandung lagi hujan blablabla’ ok,pernah kah kalian kejebak macet dari bawah flyover pasopati beserta hujan deras dan berikut lupa pake jas hujan karena pake motor?	hanjizawa	
355	355	2021-05-04 11:03:28+00:00	1389536148096098307	@boyinaniceberg2 Teu faham, bandung rek jadi kota flyover ceritana tapi public transport mandek ya keneh kehed gak sih angger we macet wkwk 😂	papapicko	
356	356	2021-04-28 03:34:39+00:00	1387248871445700608	Ceritanya Bandung bakal banyak flyover tapi sistem tranportasi masalnya gak di benahi, tetep aja macet 🙂	papapicko	
357	357	2021-04-26 13:09:36+00:00	1386668788167282693	"@ridwankamil itu didepan kahatex rancaekek apa ga ada niatan dari pemkab bandung untuk bikin Flyover mengatasi macet?

biar para buruh pabrik bisa lewat jalur bawah, dan kendaraan umum melintas bisa langsung lewat jalur atas baik yg ke arah garut ataupun sebaliknya yg ke arah bandung."	PenontonUmum_	
358	358	2021-04-22 03:17:08+00:00	1385070136869081088	@ditamoechtar_ Kenapa flyover di Bandung jadi bikin tambah macet? 😁	apathoni	
359	359	2021-04-12 10:12:10+00:00	1381550702250483715	"Underpass cibiru kumaha kabarna kang @ridwankamil Macet pisan sami eta ge?

Ridwan Kamil Akan Bangun Lima Flyover Mulai dari Padalarang di KBB Hingga Kebon Kawung Kota Bandung https://t.co/0Iuc2guSdX"	Abi_Asdad	
360	360	2021-04-03 13:09:56+00:00	1378333951337537537	"@NimalMaula24 @ankyws_ Lalu lintas macet bikin orang emosi bet,  niat mau liburan malah abis waktu dijalan.
Kudu nambah flyover deui ieu Bandung 20 pcs mah."	beungeutcloth	
361	361	2021-03-04 03:52:27+00:00	1367322016496431104	Flyover Padalarang, Solusi Pemkab Bandung Barat Atasi Macet https://t.co/C3gyEvFres	BandungTV38	
362	362	2021-02-06 02:57:14+00:00	1357886039331799043	bandung lautan flyover. sarua macet, tidak enak di lihat, pohon juga tidak ada. panas heeh. 😌	miegoyeeeeng	
363	363	2021-02-05 02:09:23+00:00	1357511610621808641	"ya emang geus kuduna sih, kerasa banget ini flyover antapani + flover jalan jakarta bikin cepet banget kalau pas pergi. 

kalau emang you pada gamau macet, kemana2 ya seluruh wargi bandung pake angkot lagi atau pake sepeda atau pake bis. kelar dah"	erlx_	
364	364	2021-02-04 23:32:48+00:00	1357472203038629889	@Outstandjing Gak ada pemikiran pemerintahnya (dirjenka,ptkai,walikota,gubernur) padahal bandung daop pusat ,, bikin transportasi publik comuterline kayak gini lebih baik daripada bikin flyover yg hasilnya tetep aja macet.malah mau nambah lagi flyover. Tata kotanya gimana yaa ?	Ngeunah_pisanN	
365	365	2021-02-04 16:03:58+00:00	1357359252143185921	@rikiwgarna @infobdg Kagok nyieun flyover subang-bandung ajig meh teu kapegat macet farmhouse	rizkipupeh	
366	366	2021-02-04 14:06:37+00:00	1357329718748409857	@Bandungfess Flyover flyover di bandung khusunya antapani dan supratman sebenernya maksain, jalan di pinggirnya kecil bgt jir sama aja macet:(	ariesstruggles	
367	367	2021-02-04 10:31:45+00:00	1357275644506251264	Kurangi Macet, Pemkot Bandung Rencanakan Bangun Flyover Baru https://t.co/MZR7beC1Ly	jabarekspres	
368	368	2021-02-04 07:01:21+00:00	1357222697286131713	@infobdg Siapa sih yg bisikin pak oded solusi macet bandung itu flyover😩😩😩	jualkepangan	
369	369	2020-12-22 01:10:05+00:00	1341189233315205121	DPRD Tegaskan Mengatasi Macet di Kota Bandung Tak Bisa Mengandalkan Flyover Saja https://t.co/20CSbaN5SO	PRFMnews	
370	370	2020-12-18 13:24:49+00:00	1339924582661120000	"Lama ga ke Jatinangor.. trus kaget ngeliat Simpang Jatinangor bakalan berubah parah. Ada flyover tol nyebrangin jalan nangor, uwooo...

Kalo dari Nangor ke Bandung bisa langsung belok di perempatan cibiru-rancaekek. Ga harus muter ke depan pintu Tol, tapi tetep macet si wkwk. https://t.co/AgsEX6Sb99"	finemartensit	
371	371	2020-12-10 07:06:47+00:00	1336930342297427968	"Sok bangun weh itu flyover sampe 10 lapis pun gak akan efektif ""mengurai macet""

Perbaiki layanan transportasi umum, hentikan ketergantungan Bandung thd kendaraan pribadi. Orang pindah ke sepeda, naik bus, otomatis yang terpaksa bawa mobil juga berkurang. Susah amat mikir begini"	adriansyahyasin	
372	372	2020-12-10 07:05:38+00:00	1336930052022226948	"Liat reply-replynya
Kayaknya warga Bandung udah bosen dgn flyover yg digadang sebagai solusi macet"	Outstandjing	
